name,imgUrl,price,orderNumber,detail,instructions,expandableName,expandableOrder,expandablePrice
"Euro5 RG EVO - Grundmaschine Euro5 RG EVO mit Hacksatz | Briggs & Stratton Series 950, 208 ccm",https://www.eurosystems-motorgeraete.de/fileadmin/user_upload/Geraete/Motorhacke-Euro5-RG-EVO-Federrechen.png,810,1100-100,"Motor: Briggs & Stratton, 1 Zylinder, 4-Takt Motorentyp: Series 950 Hubraum: 208 ccm Getriebe: Kettengetriebe im Ölbad Gänge: 1 Vor- und 1 Rückwärtsgang Kupplung: Keilriemen Holm: Seiten- und höhenverstellbar (werkzeuglos) Hackmesserdrehzahl: Vorwärts 120 U/min. Rückwärts 45 U/min. Hacksatz Durchm.: 32 cm Hackbreite 50 / 75 cm Abweisscheiben: Serienmäßig, Durchm. 21 cm Transportrad: Serienmäßig, abklappbar",https://www.eurosystems-motorgeraete.de/fileadmin/user_upload/Ersatzteillisten/ET-Liste-Euro5-RG-Evo-Federrechen.pdf https://www.eurosystems-motorgeraete.de/fileadmin/user_upload/Bedienungsanleitung/eurosystems-Euro5RG-EVO-Motorhacke-Bedienungsanleitung.pdf https://www.eurosystems-motorgeraete.de/fileadmin/user_upload/Bedienungsanleitung/eurosystems-Euro5RG-EVO-Federrechen-Bedienungsanleitung.pdf,,,
"Euro5 RG EVO - Grundmaschine Euro5 RG EVO mit Hacksatz | Honda GP 160",https://www.eurosystems-motorgeraete.de/fileadmin/user_upload/Geraete/Motorhacke-Euro5-RG-EVO-Federrechen.png,860,1100-120,"Motor: Honda, 1 Zylinder, 4-Takt Motorentyp: GP 160 Hubraum: 163 ccm Getriebe: Kettengetriebe im Ölbad Gänge: 1 Vor- und 1 Rückwärtsgang Kupplung: Keilriemen Holm: Seiten- und höhenverstellbar (werkzeuglos) Hackmesserdrehzahl: Vorwärts 120 U/min. Rückwärts 45 U/min. Hacksatz Durchm.: 32 cm Hackbreite 50 / 75 cm Abweisscheiben: Serienmäßig, Durchm. 21 cm Transportrad: Serienmäßig, abklappbar",https://www.eurosystems-motorgeraete.de/fileadmin/user_upload/Ersatzteillisten/ET-Liste-Euro5-RG-Evo-Federrechen.pdf https://www.eurosystems-motorgeraete.de/fileadmin/user_upload/Bedienungsanleitung/eurosystems-Euro5RG-EVO-Motorhacke-Bedienungsanleitung.pdf https://www.eurosystems-motorgeraete.de/fileadmin/user_upload/Bedienungsanleitung/eurosystems-Euro5RG-EVO-Federrechen-Bedienungsanleitung.pdf,,,
"Euro5 RG EVO 2V+1R - Grundmaschine Euro5 RG EVO 2V+1R mit Hacksatz | Briggs & Stratton Series 950, 208 ccm",https://www.eurosystems-motorgeraete.de/fileadmin/user_upload/Geraete/Motorhacke-Euro5-RG-EVO-2V-1R-Federrechen.png,995,1100-130,"Motor: Briggs & Stratton, 1 Zylinder, 4-Takt Motorentyp: Series 950 Hubraum: 208 ccm Getriebe: Zahnrad-Kettengetriebe im Ölbad Gänge: 2 Vorwärtsgänge, 1 Rückwärtsgang Kupplung: Keilriemen Holm: Seiten- und höhenverstellbar Hackmesserdrehzahl: 1. VG: 97 U/min. 2. VG: 125 U/min RG: 29 U/min. Hacksatz Durchm.: 32 cm Hackbreite 50 / 75 cm Abweisscheiben: Serienmäßig, Durchm. 21 cm Transportrad: Serienmäßig, abklappbar",https://www.eurosystems-motorgeraete.de/fileadmin/user_upload/Ersatzteillisten/ET-Liste-Euro5-RG-Evo-2-1-Federrechen.pdf https://www.eurosystems-motorgeraete.de/fileadmin/user_upload/Bedienungsanleitung/eurosystems-Euro5RG-EVO-2_1-Motorhacke-Bedienungsanleitung.pdf https://www.eurosystems-motorgeraete.de/fileadmin/user_upload/Bedienungsanleitung/eurosystems-Euro5RG-EVO-2_1-Federrechen-Bedienungsanleitung.pdf,,,
"Euro5 RG EVO 2V+1R - Grundmaschine Euro5 RG EVO 2V+1R mit Hacksatz | Honda GP 160",https://www.eurosystems-motorgeraete.de/fileadmin/user_upload/Geraete/Motorhacke-Euro5-RG-EVO-2V-1R-Federrechen.png,1190,1100-150,"Motor: Honda, 1 Zylinder, 4-Takt Motorentyp: GP 160 Hubraum: 163 ccm Getriebe: Zahnrad-Kettengetriebe im Ölbad Gänge: 2 Vorwärtsgänge, 1 Rückwärtsgang Kupplung: Keilriemen Holm: Seiten- und höhenverstellbar Hackmesserdrehzahl: 1. VG: 97 U/min: 2. VG: 125 U/min. RG: 29 U/min. Hacksatz Durchm.: 32 cm Hackbreite 50 / 75 cm Abweisscheiben: Serienmäßig, Durchm. 21 cm Transportrad: Serienmäßig, abklappbar",https://www.eurosystems-motorgeraete.de/fileadmin/user_upload/Ersatzteillisten/ET-Liste-Euro5-RG-Evo-2-1-Federrechen.pdf https://www.eurosystems-motorgeraete.de/fileadmin/user_upload/Bedienungsanleitung/eurosystems-Euro5RG-EVO-2_1-Motorhacke-Bedienungsanleitung.pdf https://www.eurosystems-motorgeraete.de/fileadmin/user_upload/Bedienungsanleitung/eurosystems-Euro5RG-EVO-2_1-Federrechen-Bedienungsanleitung.pdf,,,
"M150RG - Grundmaschine Briggs & Stratton 625EXi Series, 150 ccm",https://www.eurosystems-motorgeraete.de/fileadmin/user_upload/Geraete/Mehrzweckgeraet-M150RG-Balkenmaeher.png,935,2500-5,"Motor: Briggs & Stratton, 1 Zylinder, 4-Takt Motorentyp: 625EXi Series Hubraum: 150 ccm Starter: Handstarter Radantrieb: Schneckengetriebe im Ölbad Gänge: 1 Vorwärtsgang, 1 Rückwärtsgang Geschwindigkeiten: VG 2,5 km/h, RG 3,3 km/h Außenspurbreite: 56 cm Bereifung: Ackerstollenbereifung Radgröße: 13 x 6,00-6 AS, Rad Ø 35 cm, Radbreite 15 cm",https://www.eurosystems-motorgeraete.de/fileadmin/user_upload/Ersatzteillisten/ET-Liste-M150-RG-Balkenmaeher.pdf https://www.eurosystems-motorgeraete.de/fileadmin/user_upload/Bedienungsanleitung/eurosystems-M150RG-Balkenmaeher-Bedienungsanleitung.pdf,,,
"M150RG - Grundmaschine Briggs & Stratton 675iS Series InStart, 163 ccm",https://www.eurosystems-motorgeraete.de/fileadmin/user_upload/Geraete/Mehrzweckgeraet-M150RG-Balkenmaeher.png,1159,2500-5-IN,"Motor: Briggs & Stratton, 1 Zylinder, 4-Takt Motorentyp: 675iS Series InStart Hubraum: 163 ccm Starter: Elektrostarter (Lithium-Ionen-Akku) Akku: 10,8 V / 1,45 Ah Ladegerät: Inkl. 12,4 V / 2 A Radantrieb: Schneckengetriebe im Ölbad Gänge: 1 Vorwärtsgang, 1 Rückwärtsgang Geschwindigkeiten: VG 2,5 km/h, RG 3,3 km/h Außenspurbreite: 56 cm Bereifung: Ackerstollenbereifung Radgröße: 13 x 6,00-6 AS, Rad Ø 35 cm, Radbreite 15 cm",https://www.eurosystems-motorgeraete.de/fileadmin/user_upload/Ersatzteillisten/ET-Liste-M150-RG-Balkenmaeher.pdf https://www.eurosystems-motorgeraete.de/fileadmin/user_upload/Bedienungsanleitung/eurosystems-M150RG-Balkenmaeher-Bedienungsanleitung.pdf,,,
"M210 - Grundmaschine Briggs & Stratton 625EXi Series, 150 ccm",https://www.eurosystems-motorgeraete.de/fileadmin/user_upload/Geraete/Mehrzweckgeraet-M210-Balkenmaeher-mit-Doppelmesser.png,860,2200-350,"Motor: Briggs & Stratton 1 Zylinder 4-Takt Motorentyp: 625EXi Series  Hubraum: 150 ccm Starter: Handstarter Gangschaltung: Zahnradschaltgetriebe im Ölbad Radantrieb: Schneckengetriebe im Ölbad Gänge: 1 Vorwärtsgang Geschwindigkeit: 2,2 km/h Kupplung: Keilriemen Holmseitenverstellung: Links, rechts und gerade aus Holmhöhenverstellung: Stufenlos Rad- und Anbaugeräte- Einzeln am linken schaltung: Handholm zu- bzw. abschaltbar Anbaugeräteaufnahme: eurosystems Stecksystem Anbaugeräteantrieb: Keilriemen Außenspurbreite: 51 cm Bereifung: Ackerstollenbereifung Radgröße: 13 x 5,00 - 6 AS, Rad Ø 34 cm, Radbreite 10 cm",https://www.eurosystems-motorgeraete.de/fileadmin/user_upload/Ersatzteillisten/ET-Liste-M210-Balkenmaeher.pdf https://www.eurosystems-motorgeraete.de/fileadmin/user_upload/Bedienungsanleitung/eurosystems-M210-Balkenmaeher-Bedienungsanleitung.pdf,,,
"M210 - Grundmaschine Briggs & Stratton 675 iS Series InStart, 163 ccm",https://www.eurosystems-motorgeraete.de/fileadmin/user_upload/Geraete/Mehrzweckgeraet-M210-Balkenmaeher-mit-Doppelmesser.png,1090,2200-350-IN,"Motor: Briggs & Stratton 1 Zylinder 4-Takt Motorentyp: 675 iS Series InStart Hubraum: 163 ccm Starter: Elektrostarter (Lithium-Ionen-Akku)  Batterie: 10,8V / 1,45 Ah Batterieladegerät: Inkl. 12,45 V / 2 A Gangschaltung: Zahnradschaltgetriebe im Ölbad Radantrieb: Schneckengetriebe im Ölbad Gänge: 1 Vorwärtsgang Geschwindigkeit: 2,2 km/h Kupplung: Keilriemen Holmseitenverstellung: Links, rechts und gerade aus Holmhöhenverstellung: Stufenlos Rad- und Anbaugeräte- Einzeln am linken schaltung: Handholm zu- bzw. abschaltbar Anbaugeräteaufnahme: eurosystems Stecksystem Anbaugeräteantrieb: Keilriemen Außenspurbreite: 51 cm Bereifung: Ackerstollenbereifung Radgröße: 13 x 5,00 - 6 AS, Rad Ø 34 cm, Radbreite 10 cm",https://www.eurosystems-motorgeraete.de/fileadmin/user_upload/Ersatzteillisten/ET-Liste-M210-Balkenmaeher.pdf https://www.eurosystems-motorgeraete.de/fileadmin/user_upload/Bedienungsanleitung/eurosystems-M210-Balkenmaeher-Bedienungsanleitung.pdf,,,
"M210 - Grundmaschine HONDA GCV 160, 160 ccm",https://www.eurosystems-motorgeraete.de/fileadmin/user_upload/Geraete/Mehrzweckgeraet-M210-Balkenmaeher-mit-Doppelmesser.png,955,2200-400,"Motor: Honda 1 Zylinder 4-Takt OHC Motorentyp: GCV 160 Hubraum: 160 ccm Starter: Handstarter Gangschaltung: Zahnradschaltgetriebe im Ölbad Radantrieb: Schneckengetriebe im Ölbad Gänge: 1 Vorwärtsgang Geschwindigkeit: 2,2 km/h Kupplung: Keilriemen Holmseitenverstellung: Links, rechts und gerade aus Holmhöhenverstellung: Stufenlos Rad- und Anbaugeräte- Einzeln am linken schaltung: Handholm zu- bzw. abschaltbar Anbaugeräteaufnahme: eurosystems Stecksystem Anbaugeräteantrieb: Keilriemen Außenspurbreite: 51 cm Bereifung: Ackerstollenbereifung Radgröße: 13 x 5,00 - 6 AS, Rad Ø 34 cm, Radbreite 10 cm",https://www.eurosystems-motorgeraete.de/fileadmin/user_upload/Ersatzteillisten/ET-Liste-M210-Balkenmaeher.pdf https://www.eurosystems-motorgeraete.de/fileadmin/user_upload/Bedienungsanleitung/eurosystems-M210-Balkenmaeher-Bedienungsanleitung.pdf,,,
"M220 (P55) - Grundmaschine Briggs & Stratton 675EXi Series, 163 ccm",https://www.eurosystems-motorgeraete.de/fileadmin/user_upload/Geraete/Mehrzweckgeraet-P55-M220-Balkenmaeher-mit-Doppelmesser.png,1090,2200-50,"Motor: Briggs & Stratton 1 Zylinder 4-Takt Motorentyp: 675 EXi Series Hubraum: 163 ccm Starter: Handstarter Gangschaltung: Zahnradschaltgetriebe im Ölbad Radantrieb: Schneckengetriebe im Ölbad Gänge bei Frontanbaugeräten: 1 Vorwärtsgang, 1 Rückwärtsgang Geschwindigkeit: VG 2,5 / RG 1,3 km/h Gänge bei Heckanbaugeräten: 1 Vorwärtsgang, 1 Rückwärtsgang Geschwindigkeit: VG 1,3 / RG 2,5 km/h Kupplung: Keilriemen Holmverstellung: 180° drehbar, für Front- und Heckanbaugeräte Holmseitenverstellung: Links, rechts und gerade aus Holmhöhenverstellung: Stufenlos Rad- und Anbaugeräte- Einzeln am linken schaltung: Handholm zu- bzw. abschaltbar Anbaugeräteaufnahme: eurosystems Stecksystem Anbaugeräteantrieb: Keilriemen Außenspurbreite: 51 cm Bereifung: Ackerstollenbereifung Radgröße: 13 x 5,00 - 6 AS, Rad Ø 34 cm, Radbreite 10 cm",https://www.eurosystems-motorgeraete.de/fileadmin/user_upload/Ersatzteillisten/ET-Liste-M220-P55-Balkenmaeher.pdf https://www.eurosystems-motorgeraete.de/fileadmin/user_upload/Bedienungsanleitung/eurosystems-M220-Balkenmaeher-Bedienungsanleitung.pdf,,,
"M220 (P55) - Grundmaschine Briggs & Stratton 675iS Series InStart, 163 ccm",https://www.eurosystems-motorgeraete.de/fileadmin/user_upload/Geraete/Mehrzweckgeraet-P55-M220-Balkenmaeher-mit-Doppelmesser.png,1279,2200-50-IN,"Motor: Briggs & Stratton 1 Zylinder 4-Takt Motorentyp: 675iS Series InStart Hubraum: 163 ccm Starter: Elektrostarter (Lithium-Ionen-Akku) Akku: 10,8 V / 1,45 Ah Batterieladegerät: Inkl. 12,45 V / 2 A Gangschaltung: Zahnradschaltgetriebe im Ölbad Radantrieb: Schneckengetriebe im Ölbad Gänge bei Frontanbaugeräten: 1 Vorwärtsgang, 1 Rückwärtsgang Geschwindigkeit: VG 2,2 / RG 1,1 km/h Gänge bei Heckanbaugeräten: 1 Vorwärtsgang, 1 Rückwärtsgang Geschwindigkeit: VG 1,1 / RG 2,2 km/h Kupplung: Keilriemen Holmverstellung: 180° drehbar, für Front- und Heckanbaugeräte Holmseitenverstellung: Links, rechts und gerade aus Holmhöhenverstellung: Stufenlos Rad- und Anbaugeräte- Einzeln am linken schaltung: Handholm zu- bzw. abschaltbar Anbaugeräteaufnahme: eurosystems Stecksystem Anbaugeräteantrieb: Keilriemen Außenspurbreite: 51 cm Bereifung: Ackerstollenbereifung Radgröße: 13 x 5,00 - 6 AS, Rad Ø 34 cm, Radbreite 10 cm",https://www.eurosystems-motorgeraete.de/fileadmin/user_upload/Ersatzteillisten/ET-Liste-M220-P55-Balkenmaeher.pdf https://www.eurosystems-motorgeraete.de/fileadmin/user_upload/Bedienungsanleitung/eurosystems-M220-Balkenmaeher-Bedienungsanleitung.pdf,,,
"M220 (P55) - Grundmaschine HONDA GCV 170, 170 ccm",https://www.eurosystems-motorgeraete.de/fileadmin/user_upload/Geraete/Mehrzweckgeraet-P55-M220-Balkenmaeher-mit-Doppelmesser.png,1190,2200-90,"Motor: Honda 1 Zylinder 4-Takt OHC Motorentyp: GCV 170 Hubraum: 170 ccm Starter: Handstarter Gangschaltung: Zahnradschaltgetriebe im Ölbad Radantrieb: Schneckengetriebe im Ölbad Gänge bei Frontanbaugeräten: 1 Vorwärtsgang, 1 Rückwärtsgang Geschwindigkeit: VG 2,2 / RG 1,1 km/h Gänge bei Heckanbaugeräten: 1 Vorwärtsgang, 1 Rückwärtsgang Geschwindigkeit: VG 1,1 / RG 2,2 km/h Kupplung: Keilriemen Holmverstellung: 180° drehbar, für Front- und Heckanbaugeräte Holmseitenverstellung: Links, rechts und gerade aus Holmhöhenverstellung: Stufenlos Rad- und Anbaugeräte- Einzeln am linken schaltung: Handholm zu- bzw. abschaltbar Anbaugeräteaufnahme: eurosystems Stecksystem Anbaugeräteantrieb: Keilriemen Außenspurbreite: 51 cm Bereifung: Ackerstollenbereifung Radgröße: 13 x 5,00 - 6 AS, Rad Ø 34 cm, Radbreite 10 cm",https://www.eurosystems-motorgeraete.de/fileadmin/user_upload/Ersatzteillisten/ET-Liste-M220-P55-Balkenmaeher.pdf https://www.eurosystems-motorgeraete.de/fileadmin/user_upload/Bedienungsanleitung/eurosystems-M220-Balkenmaeher-Bedienungsanleitung.pdf,,,
"M250 (P70) EVO - Grundmaschine Briggs & Stratton Series 850, 190 ccm",https://www.eurosystems-motorgeraete.de/fileadmin/user_upload/Geraete/Mehrzweckgeraet-P70-M250-EVO-Balkenmaeher-mit-Doppelmesser.png,1435,2100-51,"Motor: Briggs & Stratton 1 Zylinder 4-Takt OHV, I/C Motorentyp: Series 850 mit Ready Start System Hubraum: 190 ccm Starter: Handstarter Gangschaltung: Zahnradschaltgetriebe im Ölbad Radantrieb: Schneckengetriebe im Ölbad Geschwindigkeit: 1 VG 1,08 / 2 VG 2,51 / 3 VG 3,47 / 1 RG 1,08 / 2 RG 2,07 km/h Geschwindigkeit: 1 VG 1,08 / 2 VG 2,07 / 1 RG 1,08 / 2 RG 2,51 / 3 RG 3,47 km/h Bitte beachten Sie, dass bei verschiedenen Anbaugeräten einzelne Gänge gesperrt sein können. Kupplung: Keilriemen Radschaltung: Differentialartige Radschaltung, mit Wendefreilauf Holmverstellung: 180° drehbar, für Front- und Heckanbaugeräte Holmseitenverstellung: Werkzeuglos links, rechts und gerade aus Holmhöhenverstellung: Werkzeuglos in 5 Positionen Keilriemenspannung: Patentiertes Spannsystem für Hauptantriebsriemen Motor-Seitenneigungs- Optional mit Motor-Pendel-Ausgleichgewicht ausgleich: bis 25° Seitenneigung ( Bestell Nr. 2132-1 ) Rad- und Anbaugeräte-Schaltung: Einzeln am linken Handholm zu- bzw. abschaltbar Anbaugeräteaufnahme: eurosystems Stecksystem Anbaugeräteantrieb: Über Breit-Keilriemen Außenspurbreite: 55 cm Bereifung: Luftbereifung mit Block-Profil, 4 PR Radgröße: 15 x 6,00 - 6, Radbreite 13 cm, Raddurchm. 38 cm Maße der Grundmaschine: Länge: 130 / 180 cm, Breite: 60 cm, Höhe: 110 cm",https://www.eurosystems-motorgeraete.de/fileadmin/user_upload/Ersatzteillisten/ET-Liste-M250-P70-Evo-Grundmaschine.pdf https://www.eurosystems-motorgeraete.de/fileadmin/user_upload/Ersatzteillisten/ET-Liste-M250-P70-Evo-Balkenmaeher.pdf https://www.eurosystems-motorgeraete.de/fileadmin/user_upload/Bedienungsanleitung/eurosystems-M250-EVO-Grundmaschine-Bedienungsanleitung.pdf https://www.eurosystems-motorgeraete.de/fileadmin/user_upload/Bedienungsanleitung/eurosystems-M250-EVO-Balkenmaeher-Bedienungsanleitung.pdf,,,
M250 (P70) EVO - Grundmaschine Briggs & Stratton Series 850 InStart,https://www.eurosystems-motorgeraete.de/fileadmin/user_upload/Geraete/Mehrzweckgeraet-P70-M250-EVO-Balkenmaeher-mit-Doppelmesser.png,1560,2100-51-IN,"Motor: Briggs & Stratton 1 Zylinder 4-Takt OHV, I/C Motorentyp: Series 850 In Start Hubraum: 190 ccm Starter: Elektrostarter (Lithium-Ionen-Akku) Batterie: 10,8V / 1,45 Ah Batterieladegerät: Inkl. 12,45 V / 2 A Gangschaltung: Zahnradschaltgetriebe im Ölbad Radantrieb: Schneckengetriebe im Ölbad Geschwindigkeit: 1 VG 1,08 / 2 VG 2,51 / 3 VG 3,47 / 1 RG 1,08 / 2 RG 2,07 km/h Geschwindigkeit: 1 VG 1,08 / 2 VG 2,07 / 1 RG 1,08 / 2 RG 2,51 / 3 RG 3,47 km/h Bitte beachten Sie, dass bei verschiedenen Anbaugeräten einzelne Gänge gesperrt sein können. Kupplung: Keilriemen Radschaltung: Differentialartige Radschaltung, mit Wendefreilauf Holmverstellung: 180° drehbar, für Front- und Heckanbaugeräte Holmseitenverstellung: Werkzeuglos links, rechts und gerade aus Holmhöhenverstellung: Werkzeuglos in 5 Positionen Keilriemenspannung: Patentiertes Spannsystem für Hauptantriebsriemen Motor-Seitenneigungs- Optional mit Motor-Pendel-Ausgleichgewicht ausgleich: bis 25° Seitenneigung ( Bestell Nr. 2132-1 ) Rad- und Anbaugeräte-Schaltung: Einzeln am linken Handholm zu- bzw. abschaltbar Anbaugeräteaufnahme: eurosystems Stecksystem Anbaugeräteantrieb: Über Breit-Keilriemen Außenspurbreite: 55 cm Bereifung: Luftbereifung mit Block-Profil, 4 PR Radgröße: 15 x 6,00 - 6, Radbreite 13 cm, Raddurchm. 38 cm Maße der Grundmaschine: Länge: 130 / 180 cm, Breite: 60 cm, Höhe: 110 cm",https://www.eurosystems-motorgeraete.de/fileadmin/user_upload/Ersatzteillisten/ET-Liste-M250-P70-Evo-Grundmaschine.pdf https://www.eurosystems-motorgeraete.de/fileadmin/user_upload/Ersatzteillisten/ET-Liste-M250-P70-Evo-Balkenmaeher.pdf https://www.eurosystems-motorgeraete.de/fileadmin/user_upload/Bedienungsanleitung/eurosystems-M250-EVO-Grundmaschine-Bedienungsanleitung.pdf https://www.eurosystems-motorgeraete.de/fileadmin/user_upload/Bedienungsanleitung/eurosystems-M250-EVO-Balkenmaeher-Bedienungsanleitung.pdf,,,
"M250 (P70) EVO - Grundmaschine Briggs & Stratton Series 950, 223 ccm",https://www.eurosystems-motorgeraete.de/fileadmin/user_upload/Geraete/Mehrzweckgeraet-P70-M250-EVO-Balkenmaeher-mit-Doppelmesser.png,1499,2100-55,"Motor: Briggs & Stratton 1 Zylinder 4-Takt OHV, I/C Motorentyp: Series 950 mit Ready Start System Hubraum: 223 ccm Starter: Handstarter Gangschaltung: Zahnradschaltgetriebe im Ölbad Radantrieb: Schneckengetriebe im Ölbad Geschwindigkeit: 1 VG 1,08 / 2 VG 2,51 / 3 VG 3,47 / 1 RG 1,08 / 2 RG 2,07 km/h Geschwindigkeit: 1 VG 1,08 / 2 VG 2,07 / 1 RG 1,08 / 2 RG 2,51 / 3 RG 3,47 km/h Bitte beachten Sie, dass bei verschiedenen Anbaugeräten einzelne Gänge gesperrt sein können. Kupplung: Keilriemen Radschaltung: Differentialartige Radschaltung, mit Wendefreilauf Holmverstellung: 180° drehbar, für Front- und Heckanbaugeräte Holmseitenverstellung: Werkzeuglos links, rechts und gerade aus Holmhöhenverstellung: Werkzeuglos in 5 Positionen Keilriemenspannung: Patentiertes Spannsystem für Hauptantriebsriemen Motor-Seitenneigungs- Optional mit Motor-Pendel-Ausgleichgewicht ausgleich: bis 25° Seitenneigung ( Bestell Nr. 2132-1 ) Rad- und Anbaugeräte-Schaltung: Einzeln am linken Handholm zu- bzw. abschaltbar Anbaugeräteaufnahme: eurosystems Stecksystem Anbaugeräteantrieb: Über Breit-Keilriemen Außenspurbreite: 55 cm Bereifung: Luftbereifung mit Block-Profil, 4 PR Radgröße: 15 x 6,00 - 6, Radbreite 13 cm, Raddurchm. 38 cm Maße der Grundmaschine: Länge: 130 / 180 cm, Breite: 60 cm, Höhe: 110 cm",https://www.eurosystems-motorgeraete.de/fileadmin/user_upload/Ersatzteillisten/ET-Liste-M250-P70-Evo-Grundmaschine.pdf https://www.eurosystems-motorgeraete.de/fileadmin/user_upload/Ersatzteillisten/ET-Liste-M250-P70-Evo-Balkenmaeher.pdf https://www.eurosystems-motorgeraete.de/fileadmin/user_upload/Bedienungsanleitung/eurosystems-M250-EVO-Grundmaschine-Bedienungsanleitung.pdf https://www.eurosystems-motorgeraete.de/fileadmin/user_upload/Bedienungsanleitung/eurosystems-M250-EVO-Balkenmaeher-Bedienungsanleitung.pdf,,,
"M90 - Grundmaschine Loncin 123 T, 123 ccm",https://www.eurosystems-motorgeraete.de/fileadmin/user_upload/Geraete/Mehrzweckgeraet-M90-Balkenmaeher.png,565,2400-60,"Radantrieb über Schneckenradgetriebe im Ölbad 1 Vorwärtsgang mit 2,6 km/h Fahrantrieb und Anbaugeräte separat am Holm schaltbar Keilriemenkupplung Schwingungsgedämpfter Führungsholm, höhenverstellbar Einfaches Wechseln der Anbaugeräte durch eurosystems-Stecksystem Luftbereifte Antriebsräder 13 x 5,00-6 AS Außenspurbreite: 51 cm",https://www.eurosystems-motorgeraete.de/fileadmin/user_upload/Ersatzteillisten/ET-Liste-M90-Balkenmaeher.pdf,,,
"M90 - Grundmaschine Briggs & Stratton Series 450 E, 125 ccm",https://www.eurosystems-motorgeraete.de/fileadmin/user_upload/Geraete/Mehrzweckgeraet-M90-Balkenmaeher.png,579,2400-90,"Radantrieb über Schneckenradgetriebe im Ölbad 1 Vorwärtsgang mit 2,6 km/h Fahrantrieb und Anbaugeräte separat am Holm schaltbar Keilriemenkupplung Schwingungsgedämpfter Führungsholm, höhenverstellbar Einfaches Wechseln der Anbaugeräte durch eurosystems-Stecksystem Luftbereifte Antriebsräder 13 x 5,00-6 AS Außenspurbreite: 51 cm",https://www.eurosystems-motorgeraete.de/fileadmin/user_upload/Ersatzteillisten/ET-Liste-M90-Balkenmaeher.pdf,,,
"M90 - Grundmaschine Briggs & Stratton Series 575, 140 ccm",https://www.eurosystems-motorgeraete.de/fileadmin/user_upload/Geraete/Mehrzweckgeraet-M90-Balkenmaeher.png,659,2400-95,"Radantrieb über Schneckenradgetriebe im Ölbad 1 Vorwärtsgang mit 2,6 km/h Fahrantrieb und Anbaugeräte separat am Holm schaltbar Keilriemenkupplung Schwingungsgedämpfter Führungsholm, höhenverstellbar Einfaches Wechseln der Anbaugeräte durch eurosystems-Stecksystem Luftbereifte Antriebsräder 13 x 5,00-6 AS Außenspurbreite: 51 cm",https://www.eurosystems-motorgeraete.de/fileadmin/user_upload/Ersatzteillisten/ET-Liste-M90-Balkenmaeher.pdf,,,
P130 - Grundmaschine Briggs & Stratton 4195 Series INTEK - 500 ccm,https://www.eurosystems-motorgeraete.de/fileadmin/user_upload/Geraete/Mehrzweckgeraet-P130-Portalmaehwerk.png,6260,6000-B5,"Motor: Briggs & Stratton 4195 Series INTEK - 500 ccm, Elektrostart; Geschwindigkeit: Vorwärts 0-7,5 km/h stufenlos; Rückwärts 0-3,5 km/h stufenlos Getriebe: 2 unabhängige hydrostatische Radantriebe mit stufenlosem Vorwärts- und Rückwärtsgang Lenkung: Servolenkung Null-Radius (PAS = Power Assisted Steering), Bypass-Funktion für Fahrmanöver ohne Antrieb Kraftübertragung: Keilriemen Führungsholm: Seiten- und höhenverstellbar, bequeme und kraftsparende Bedienung durch Servolenkung Antrieb Anbaugeräte: Zapfwelle Schnellwechselsystem: Einfache und schnelle Geräteaufnahme über Geräteträger; Bedienung und Verriegelung vom Holm aus Feststellbremse: Beim Loslassen der Bedienhebel automatisch, zum Rangieren ohne Motor manuell entriegelbar Spurweite: 95/98 cm je nach Ausführung Räder: Luftbereifung 18x9.5-8; Maße Grundmaschine: Länge 169 cm; Breite 95 cm; Höhe 130 cm Gewicht Grundmaschine: 180 kg",https://www.eurosystems-motorgeraete.de/fileadmin/user_upload/Ersatzteillisten/ET-Liste-P130-Grundmaschine.pdf https://www.eurosystems-motorgeraete.de/fileadmin/user_upload/Ersatzteillisten/ET-Liste-P130-Portalmaehwerk.pdf https://www.eurosystems-motorgeraete.de/fileadmin/user_upload/Bedienungsanleitung/eurosystems-P130-Grundmaschine-Bedienungsanleitung.pdf https://www.eurosystems-motorgeraete.de/fileadmin/user_upload/Bedienungsanleitung/eurosystems-P130-Portalmaehwerk-Bedienungsanleitung.pdf,,,
